"permissionId", "declaringType","returnType","name","argTypes"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityStack;","V","completeResumeLocked","Lcom/android/server/am/ActivityRecord;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","forceStopPackageLocked","Ljava/lang/String;IZZZZZILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","attachApplicationLocked","Landroid/app/IApplicationThread;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","removeProcessLocked","Lcom/android/server/am/ProcessRecord;ZZLjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Lcom/android/server/am/ProcessRecord;","startProcessLocked","Ljava/lang/String;Landroid/content/pm/ApplicationInfo;ZILjava/lang/String;Landroid/content/ComponentName;ZZIZLjava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/Runnable;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","appDiedLocked","Lcom/android/server/am/ProcessRecord;ILandroid/app/IApplicationThread;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","setPackageScreenCompatMode","Ljava/lang/String;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/CompatModeDialog$1;","V","onCheckedChanged","Landroid/widget/CompoundButton;Z"
"android.permission.SEND_SMS", "Landroid/service/wallpaper/WallpaperService$Engine$3;","V","onDisplayChanged","I"
"android.permission.SEND_SMS", "Landroid/service/wallpaper/WallpaperService$Engine;","V","doVisibilityChanged","Z"
"android.permission.SEND_SMS", "Landroid/view/WindowManagerImpl;","V","addView","Landroid/view/View;Landroid/view/ViewGroup$LayoutParams;"
"android.permission.SEND_SMS", "Lcom/android/internal/os/BaseCommand;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/power/PowerManagerService;","V","access$2000","Lcom/android/server/power/PowerManagerService;"
"android.permission.SEND_SMS", "Lcom/android/server/power/PowerManagerService;","V","updateDreamLocked","IZ"
"android.permission.SEND_SMS", "Lcom/android/server/power/PowerManagerService$WakeLock;","V","binderDied",""
"android.permission.SEND_SMS", "Landroid/os/PowerManagerInternal;","V","setDozeOverrideFromDreamManager","II"
"android.permission.SEND_SMS", "Landroid/os/PowerManagerInternal;","V","setMaximumScreenOffTimeoutFromDeviceAdmin","I"
"android.permission.SEND_SMS", "Landroid/os/PowerManagerInternal;","V","setScreenBrightnessOverrideFromWindowManager","I"
"android.permission.SEND_SMS", "Landroid/os/PowerManagerInternal;","V","setUserActivityTimeoutOverrideFromWindowManager","J"
"android.permission.SEND_SMS", "Landroid/app/IActivityManager;","Z","shutdown","I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","finishRunningVoiceLocked",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","onWakefulnessChanged","I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","startRunningVoiceLocked",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityStack;","V","awakeFromSleepingLocked",""
"android.permission.SEND_SMS", "Landroid/view/WindowManagerInternal;","V","setMagnificationCallbacks","Landroid/view/WindowManagerInternal$MagnificationCallbacks;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","setMagnificationSpec","Landroid/view/MagnificationSpec;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","updateWindowsForAccessibilityCallbackLocked","Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow$RotationWatcher$1;","V","run",""
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow;","Z","onKeyUp","IILandroid/view/KeyEvent;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow;","V","access$2200","Lcom/android/internal/policy/impl/PhoneWindow;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow;","V","onConfigurationChanged","Landroid/content/res/Configuration;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow;","V","onMenuModeChange","Lcom/android/internal/view/menu/MenuBuilder;"
"android.permission.SEND_SMS", "Landroid/app/IUserSwitchObserver$Stub$Proxy;","V","onUserSwitching","ILandroid/os/IRemoteCallback;"
"android.permission.SEND_SMS", "Lcom/android/internal/content/PackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/internal/telephony/SmsApplication$SmsPackageMonitor;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/LocationManagerService$4;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/pm/LauncherAppsService$LauncherAppsImpl$MyPackageMonitor;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/print/PrintManagerService$PrintManagerImpl$2;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/ServiceWatcher$2;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/usb/UsbSettingsManager$MyPackageMonitor;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityRecord$Token;","Z","onTransact","ILandroid/os/Parcel;Landroid/os/Parcel;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityStack;","V","releaseBackgroundResources",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","access$400","Lcom/android/server/am/ActivityManagerService;Ljava/lang/String;IZZZZZILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","I","broadcastIntentLocked","Lcom/android/server/am/ProcessRecord;Ljava/lang/String;Landroid/content/Intent;Ljava/lang/String;Landroid/content/IIntentReceiver;ILjava/lang/String;Landroid/os/Bundle;Ljava/lang/String;IZZIII"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","finishInstrumentationLocked","Lcom/android/server/am/ProcessRecord;ILandroid/os/Bundle;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","forceStopPackageLocked","Ljava/lang/String;ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","forceStopUserLocked","ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","handleAppCrashLocked","Lcom/android/server/am/ProcessRecord;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","killPackageProcessesLocked","Ljava/lang/String;IIIZZZZLjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Lcom/android/server/am/ProcessRecord;","startProcessLocked","Ljava/lang/String;Landroid/content/pm/ApplicationInfo;ZILjava/lang/String;Landroid/content/ComponentName;ZZZ"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","I","startIsolatedProcess","Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ILjava/lang/Runnable;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$AppDeathRecipient;","V","binderDied",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","appDiedLocked","Lcom/android/server/am/ProcessRecord;"
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerNative;","V","setPackageScreenCompatMode","Ljava/lang/String;I"
"android.permission.SEND_SMS", "Lcom/android/commands/am/Am;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/appops/AppOpsCommand;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/dpm/Dpm;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/media/Media;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/wm/Wm;","V","run","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/power/PowerManagerService$DreamReceiver;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/dreams/DreamManagerService;","V","startDozingInternal","Landroid/os/IBinder;II"
"android.permission.SEND_SMS", "Lcom/android/server/dreams/DreamManagerService;","V","stopDozingInternal","Landroid/os/IBinder;"
"android.permission.SEND_SMS", "Lcom/android/server/power/ShutdownThread;","V","run",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$LocalService;","V","onWakefulnessChanged","I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityStackSupervisor;","V","comeOutOfSleepIfNeededLocked",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","<init>","Landroid/content/Context;ILcom/android/server/accessibility/AccessibilityManagerService;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","onDestroy",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","offsetMagnifiedRegionCenter","FF"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","reset","Z"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","setScaleAndMagnifiedRegionCenter","FFFZ"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","onUserStateChangedLocked","Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow$DecorView;","Z","dispatchKeyEvent","Landroid/view/KeyEvent;"
"android.permission.SEND_SMS", "Lcom/android/internal/policy/impl/PhoneWindow$DecorView;","V","onAttachedToWindow",""
"android.permission.SEND_SMS", "Lcom/android/internal/view/menu/MenuBuilder$Callback;","V","onMenuModeChange","Lcom/android/internal/view/menu/MenuBuilder;"
"android.permission.SEND_SMS", "Landroid/widget/ActivityChooserModel$DataModelPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/internal/app/ResolverActivity$1;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/internal/telephony/SmsApplication$SmsPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$1;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/InputMethodManagerService$MyPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/LocationManagerService$4;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/pm/LauncherAppsService$LauncherAppsImpl$MyPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/print/PrintManagerService$PrintManagerImpl$2;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/search/SearchManagerService$MyPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/ServiceWatcher$2;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/TextServicesManagerService$TextServicesMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/trust/TrustManagerService$3;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/tv/TvInputManagerService$1;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/usb/UsbSettingsManager$MyPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/voiceinteraction/VoiceInteractionManagerService$VoiceInteractionManagerServiceStub$1;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/wallpaper/WallpaperManagerService$MyPackageMonitor;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$7;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","killApplicationWithAppId","Ljava/lang/String;ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","deliverPreBootCompleted","Ljava/lang/Runnable;Ljava/util/ArrayList;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","I","access$200","Lcom/android/server/am/ActivityManagerService;Lcom/android/server/am/ProcessRecord;Ljava/lang/String;Landroid/content/Intent;Ljava/lang/String;Landroid/content/IIntentReceiver;ILjava/lang/String;Landroid/os/Bundle;Ljava/lang/String;IZZIII"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","closeSystemDialogsLocked","Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","finishUserBoot","Lcom/android/server/am/UserStartedState;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","inputDispatchingTimedOut","Lcom/android/server/am/ProcessRecord;Lcom/android/server/am/ActivityRecord;Lcom/android/server/am/ActivityRecord;ZLjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","finishUserStop","Lcom/android/server/am/UserStartedState;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","makeAppCrashingLocked","Lcom/android/server/am/ProcessRecord;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","killAppAtUsersRequest","Lcom/android/server/am/ProcessRecord;Landroid/app/Dialog;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","killUid","ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","Ljava/lang/String;","bringUpServiceLocked","Lcom/android/server/am/ServiceRecord;IZZ"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","Z","bindBackupAgent","Landroid/content/pm/ApplicationInfo;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/BroadcastQueue;","V","processNextBroadcast","Z"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$LocalService;","I","startIsolatedProcess","Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ILjava/lang/Runnable;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","V","realStartServiceLocked","Lcom/android/server/am/ServiceRecord;Lcom/android/server/am/ProcessRecord;Z"
"android.permission.SEND_SMS", "Landroid/app/IActivityManager;","V","setPackageScreenCompatMode","Ljava/lang/String;I"
"android.permission.SEND_SMS", "Lcom/android/commands/am/Am;","V","main","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/appops/AppOpsCommand;","V","main","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/dpm/Dpm;","V","main","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/media/Media;","V","main","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/commands/wm/Wm;","V","main","[Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/dreams/DreamManagerService;","V","access$1800","Lcom/android/server/dreams/DreamManagerService;Landroid/os/IBinder;II"
"android.permission.SEND_SMS", "Lcom/android/server/dreams/DreamManagerService;","V","access$1900","Lcom/android/server/dreams/DreamManagerService;Landroid/os/IBinder;"
"android.permission.SEND_SMS", "Lcom/android/server/power/ShutdownThread;","V","beginShutdownSequence","Landroid/content/Context;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","enableFeatures",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","disableFeatures",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/EventStreamTransformation;","V","onDestroy",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnifiedContentInteractonStateHandler;","Z","onScroll","Landroid/view/MotionEvent;Landroid/view/MotionEvent;FF"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","handleOnRectangleOnScreenRequested","IIII"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$DetectingStateHandler;","V","onActionTap","Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$ScreenStateObserver;","V","handleOnScreenStateChange","Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$StateViewportDraggingHandler;","V","onMotionEvent","Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","resetMagnificationIfNeeded",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$DetectingStateHandler;","V","onActionTapAndHold","Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","setMagnifiedRegionCenter","FFZ"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnificationController;","V","setScale","FFFZ"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","handleOnMagnifiedBoundsChanged","Landroid/graphics/Region;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","access$500","Lcom/android/server/accessibility/AccessibilityManagerService;Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","ensureWindowsAvailableTimed",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","registerUiTestAutomationService","Landroid/os/IBinder;Landroid/accessibilityservice/IAccessibilityServiceClient;Landroid/accessibilityservice/AccessibilityServiceInfo;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","switchUser","I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","temporaryEnableAccessibilityStateUntilKeyguardRemoved","Landroid/content/ComponentName;Z"
"android.permission.SEND_SMS", "Landroid/widget/ActionMenuView$MenuBuilderCallback;","V","onMenuModeChange","Lcom/android/internal/view/menu/MenuBuilder;"
"android.permission.SEND_SMS", "Lcom/android/internal/view/menu/MenuBuilder;","V","changeMenuMode",""
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerNative;","V","killApplicationWithAppId","Ljava/lang/String;ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$29;","V","performReceive","Landroid/content/Intent;ILjava/lang/String;Landroid/os/Bundle;ZZI"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","finishUserSwitch","Lcom/android/server/am/UserStartedState;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","J","inputDispatchingTimedOut","IZLjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityRecord;","Z","keyDispatchingTimedOut","Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService$28;","V","performReceive","Landroid/content/Intent;ILjava/lang/String;Landroid/os/Bundle;ZZI"
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerNative;","V","killUid","ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","Landroid/content/ComponentName;","startServiceInnerLocked","Lcom/android/server/am/ActiveServices$ServiceMap;Landroid/content/Intent;Lcom/android/server/am/ServiceRecord;ZZ"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","V","performServiceRestartLocked","Lcom/android/server/am/ServiceRecord;"
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerNative;","Z","bindBackupAgent","Landroid/content/pm/ApplicationInfo;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/BroadcastQueue;","V","backgroundServicesFinishedLocked","I"
"android.permission.SEND_SMS", "Lcom/android/server/am/BroadcastQueue;","V","broadcastTimeoutLocked","Z"
"android.permission.SEND_SMS", "Lcom/android/server/am/BroadcastQueue;","V","scheduleBroadcastsLocked",""
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerInternal;","I","startIsolatedProcess","Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ILjava/lang/Runnable;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","Z","attachApplicationLocked","Lcom/android/server/am/ProcessRecord;Ljava/lang/String;"
"android.permission.SEND_SMS", "Landroid/app/ActivityManager;","V","setPackageScreenCompatMode","Ljava/lang/String;I"
"android.permission.SEND_SMS", "Lcom/android/commands/am/Am;","V","runScreenCompat",""
"android.permission.SEND_SMS", "Lcom/android/server/power/ShutdownThread;","V","access$000","Landroid/content/Context;"
"android.permission.SEND_SMS", "Lcom/android/server/power/ShutdownThread;","V","shutdownInner","Landroid/content/Context;Z"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","onInstalled",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","setEnabledFeatures","I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityInputFilter;","V","onUninstalled",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","updateInputFilter","Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","access$100","Lcom/android/server/accessibility/ScreenMagnifier;IIII"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$DetectingStateHandler;","V","onMotionEvent","Landroid/view/MotionEvent;Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$ScreenStateObserver;","V","access$2900","Lcom/android/server/accessibility/ScreenMagnifier$ScreenStateObserver;Ljava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$StateViewportDraggingHandler;","V","access$600","Lcom/android/server/accessibility/ScreenMagnifier$StateViewportDraggingHandler;Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","handleOnRotationChanged","I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","handleOnUserContextChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$DetectingStateHandler;","V","access$1700","Lcom/android/server/accessibility/ScreenMagnifier$DetectingStateHandler;Landroid/view/MotionEvent;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier$MagnifiedContentInteractonStateHandler;","Z","onScale","Landroid/view/ScaleGestureDetector;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/ScreenMagnifier;","V","access$000","Lcom/android/server/accessibility/ScreenMagnifier;Landroid/graphics/Region;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$1;","Z","onHandleForceStop","Landroid/content/Intent;[Ljava/lang/String;IZ"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$1;","V","onPackageRemoved","Ljava/lang/String;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$1;","V","onSomePackagesChanged",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$2;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$4;","V","onClick","Landroid/content/DialogInterface;I"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$AccessibilityContentObserver;","V","onChange","ZLandroid/net/Uri;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$Service;","V","binderDied",""
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService$Service;","V","onServiceConnected","Landroid/content/ComponentName;Landroid/os/IBinder;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","access$3300","Lcom/android/server/accessibility/AccessibilityManagerService;"
"android.permission.SEND_SMS", "Landroid/view/accessibility/IAccessibilityManager$Stub$Proxy;","V","registerUiTestAutomationService","Landroid/os/IBinder;Landroid/accessibilityservice/IAccessibilityServiceClient;Landroid/accessibilityservice/AccessibilityServiceInfo;"
"android.permission.SEND_SMS", "Landroid/view/accessibility/IAccessibilityManager$Stub;","V","registerUiTestAutomationService","Landroid/os/IBinder;Landroid/accessibilityservice/IAccessibilityServiceClient;Landroid/accessibilityservice/AccessibilityServiceInfo;"
"android.permission.SEND_SMS", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","access$800","Lcom/android/server/accessibility/AccessibilityManagerService;I"
"android.permission.SEND_SMS", "Landroid/view/accessibility/IAccessibilityManager$Stub$Proxy;","V","temporaryEnableAccessibilityStateUntilKeyguardRemoved","Landroid/content/ComponentName;Z"
"android.permission.SEND_SMS", "Landroid/view/accessibility/IAccessibilityManager$Stub;","V","temporaryEnableAccessibilityStateUntilKeyguardRemoved","Landroid/content/ComponentName;Z"
"android.permission.SEND_SMS", "Landroid/widget/ActionMenuPresenter$OpenOverflowRunnable;","V","run",""
"android.permission.SEND_SMS", "Lcom/android/internal/view/menu/ContextMenuBuilder;","V","changeMenuMode",""
"android.permission.SEND_SMS", "Lcom/android/internal/view/menu/IconMenuView$1;","V","onClick","Landroid/view/View;"
"android.permission.SEND_SMS", "Lcom/android/internal/view/menu/SubMenuBuilder;","V","changeMenuMode",""
"android.permission.SEND_SMS", "Landroid/app/IActivityManager;","V","killApplicationWithAppId","Ljava/lang/String;ILjava/lang/String;"
"android.permission.SEND_SMS", "Landroid/content/IIntentReceiver$Stub$Proxy;","V","performReceive","Landroid/content/Intent;ILjava/lang/String;Landroid/os/Bundle;ZZI"
"android.permission.SEND_SMS", "Landroid/content/IIntentReceiver$Stub;","V","performReceive","Landroid/content/Intent;ILjava/lang/String;Landroid/os/Bundle;ZZI"
"android.permission.SEND_SMS", "Landroid/app/ActivityManagerNative;","J","inputDispatchingTimedOut","IZLjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityRecord$Token;","Z","keyDispatchingTimedOut","Ljava/lang/String;"
"android.permission.SEND_SMS", "Landroid/app/IActivityManager;","V","killUid","ILjava/lang/String;"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices;","Landroid/content/ComponentName;","startServiceLocked","Landroid/app/IApplicationThread;Landroid/content/Intent;Ljava/lang/String;III"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices$ServiceMap;","V","rescheduleDelayedStarts",""
"android.permission.SEND_SMS", "Lcom/android/server/am/ActiveServices$ServiceRestarter;","V","run",""
"android.permission.SEND_SMS", "Landroid/app/IActivityManager;","Z","bindBackupAgent","Landroid/content/pm/ApplicationInfo;I"
"android.permission.SEND_SMS", "Lcom/android/server/am/ActivityManagerService;","V","backgroundServicesFinishedLocked","I"
